NISN,Nama_Lengkap,Jenis_Kelamin,Usia,Kelas,Jurusan,Kehadiran_Persen,Rata_Nilai,Jumlah_Remedial,Peringkat_Kelas,Pernah_Tinggal_Kelas,Surat_Peringatan,Status_Ekstrakurikuler,Siswa_Bekerja,Status_Ortu,Jumlah_Saudara,Pendidikan_Tertinggi_Ortu,Pekerjaan_Ayah,Pekerjaan_Ibu,Penghasilan_Keluarga_Bulan,Pengeluaran_Keluarga_Bulan,Kepemilikan_Rumah,Kondisi_Rumah,Akses_Listrik,Sumber_Air_Bersih,Jarak_Ke_Sekolah_KM,Moda_Transportasi,Akses_Internet,Terdaftar_DTKS,Penerima_KIP,Penerima_PKH,Status_BPJS,Bantuan_Lokal_Daerah,Skor_Risiko,Status_Risiko,Skor_Kelayakan_Bansos,Kelayakan_Bansos,Rekomendasi_Bansos
8880079328,Citra Siregar,Perempuan,14,9,-,82,68,3,8,0,0,Aktif,1,Yatim,1,D3/S1,Petani,Ibu Rumah Tangga,1700000,1900000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,0.5,Motor Pribadi,Tidak Ada,0,0,0,Mandiri Kelas 2/1,0,10,Tinggi,7,Layak,Bansos Daerah
9505085936,Ayu Permata,Laki-laki,14,9,-,74,82,2,2,0,1,Tidak Aktif,0,Lengkap,0,SMA/SMK,Karyawan Swasta,Petani,2400000,2300000,Numpang Keluarga,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,2.6,Sepeda,Wifi Rumah,0,0,0,Tidak Punya,0,4,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
6341783555,Mega Permata,Perempuan,15,9,-,82,70,3,13,0,0,Aktif,0,Lengkap,3,D3/S1,Buruh Harian,Ibu Rumah Tangga,1200000,1100000,Numpang Keluarga,Semi Permanen,Tidak Ada,Sumur Pompa,1.1,Diantar Ortu,Tidak Ada,1,1,1,PBI (Gratis),1,8,Sedang,6,Layak,Bansos Daerah
3367665472,Mega Wahyudi,Laki-laki,15,10,Kejuruan,100,68,3,17,0,0,Tidak Aktif,0,Lengkap,2,SMP,Tidak Bekerja,Ibu Rumah Tangga,8500000,6600000,Numpang Keluarga,Tidak Layak Huni,Nebeng Tetangga,Sumur Pompa,2.5,Diantar Ortu,Wifi Rumah,0,0,0,Mandiri Kelas 2/1,0,4,Rendah,4,Perlu Ditinjau,Verifikasi Lapangan
2647489402,Tegar Rahayu,Laki-laki,17,10,IPA,65,72,2,15,1,3,Tidak Aktif,0,Lengkap,0,SMA/SMK,Karyawan Swasta,Pedagang,2400000,2400000,Numpang Keluarga,Semi Permanen,PLN Mandiri,Sumur Pompa,7.2,Diantar Ortu,Wifi Rumah,0,0,0,Tidak Punya,0,7,Sedang,3,Perlu Ditinjau,Verifikasi Lapangan
4776677517,Putri Hartono,Laki-laki,14,8,-,100,84,1,9,0,0,Tidak Aktif,0,Lengkap,1,D3/S1,Karyawan Swasta,Buruh Harian,400000,300000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Gali,3.9,Diantar Ortu,Wifi Rumah,1,1,0,PBI (Gratis),0,4,Rendah,7,Layak,Bansos Daerah
4710967433,Tono Lestari,Perempuan,16,9,-,93,63,2,16,0,0,Aktif,0,Cerai,1,D3/S1,Buruh Harian,Ibu Rumah Tangga,2800000,2750000,Milik Sendiri,Tidak Layak Huni,Nebeng Tetangga,PAM/PDAM,8.4,Diantar Ortu,Paket Data,0,0,0,Mandiri Kelas 3,0,6,Sedang,5,Layak,Bansos Daerah
7077131430,Nisa Budiman,Perempuan,15,9,-,86,72,2,16,0,0,Tidak Aktif,0,Lengkap,1,SMA/SMK,Pedagang,Ibu Rumah Tangga,1600000,1850000,Milik Sendiri,Semi Permanen,Nebeng Tetangga,Sumur Pompa,4.1,Sepeda,Paket Data,1,0,0,Mandiri Kelas 3,0,3,Rendah,7,Layak,Bansos Daerah
7475684019,Maya Saputra,Laki-laki,18,11,IPA,76,76,4,1,1,0,Aktif,1,Lengkap,4,D3/S1,Karyawan Swasta,Buruh Harian,2000000,1700000,Milik Sendiri,Permanen,Nebeng Tetangga,Sumur Gali,0.9,Diantar Ortu,Paket Data,0,0,0,Mandiri Kelas 3,0,8,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
4524233168,Hendra Kurniawan,Laki-laki,16,10,IPA,74,88,0,2,1,3,Aktif,0,Cerai,1,SD,Karyawan Swasta,Ibu Rumah Tangga,1600000,1550000,Numpang Keluarga,Permanen,PLN Mandiri,PAM/PDAM,0.3,Angkutan Umum,Tidak Ada,0,0,0,PBI (Gratis),0,8,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
5933179746,Haris Sari,Perempuan,16,9,-,66,69,2,13,0,2,Tidak Aktif,0,Cerai,1,D3/S1,Petani,Ibu Rumah Tangga,4100000,5300000,Milik Sendiri,Semi Permanen,Tidak Ada,Sungai/Tadah Hujan,3.4,Sepeda,Paket Data,0,1,0,Mandiri Kelas 2/1,0,6,Sedang,1,Tidak Layak,—
7608153267,Citra Permata,Laki-laki,19,12,IPS,100,63,3,19,0,0,Tidak Aktif,0,Lengkap,0,SMP,Tidak Bekerja,Ibu Rumah Tangga,5300000,5850000,Sewa/Kontrak,Semi Permanen,PLN Mandiri,Sungai/Tadah Hujan,2.5,Jalan Kaki,Wifi Rumah,0,0,0,PBI (Gratis),0,5,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
6777263354,Reni Firmansyah,Perempuan,13,8,-,100,66,2,22,0,0,Tidak Aktif,0,Lengkap,0,SD,Wiraswasta,Karyawan Swasta,2700000,3250000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,1.2,Diantar Ortu,Paket Data,0,0,0,Tidak Punya,0,4,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
7628981661,Ratna Nasution,Perempuan,18,12,IPS,68,86,1,2,0,2,Aktif,0,Lengkap,0,SMP,Buruh Harian,Karyawan Swasta,1600000,1500000,Milik Sendiri,Semi Permanen,Nebeng Tetangga,PAM/PDAM,0.6,Sepeda,Paket Data,1,0,1,Tidak Punya,1,4,Rendah,7,Layak,Bansos Daerah
3995732958,Doni Kurniawan,Laki-laki,18,12,Kejuruan,77,99,1,9,1,0,Aktif,0,Lengkap,0,SMA/SMK,Wiraswasta,Karyawan Swasta,2100000,2400000,Sewa/Kontrak,Semi Permanen,PLN Mandiri,Sumur Pompa,1.5,Diantar Ortu,Tidak Ada,0,0,0,Mandiri Kelas 2/1,0,7,Sedang,3,Perlu Ditinjau,Verifikasi Lapangan
7750819485,Eka Pratama,Laki-laki,14,8,-,88,55,2,17,0,0,Tidak Aktif,0,Cerai,2,SMP,Pedagang,Pedagang,2200000,1550000,Milik Sendiri,Tidak Layak Huni,Nebeng Tetangga,Sumur Gali,2.5,Jalan Kaki,Paket Data,0,1,0,Mandiri Kelas 2/1,0,6,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
8625905455,Hendra Permata,Perempuan,19,12,Kejuruan,80,58,3,17,0,0,Tidak Aktif,0,Yatim,2,SMP,Pedagang,Pedagang,1100000,850000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Pompa,5.5,Jalan Kaki,Paket Data,0,1,0,PBI (Gratis),0,11,Tinggi,7,Layak,Bansos Daerah
5482431018,Fandi Lubis,Laki-laki,16,9,-,62,70,1,16,0,3,Aktif,0,Piatu,0,SD,Buruh Harian,Buruh Harian,3400000,2750000,Milik Sendiri,Permanen,Tidak Ada,Sumur Pompa,3.6,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,0,7,Sedang,5,Layak,Bansos Daerah
8493451569,Hendra Hidayat,Laki-laki,16,10,Kejuruan,76,74,3,10,1,0,Tidak Aktif,0,Lengkap,3,SMP,PNS/TNI/Polri,Pedagang,3100000,2900000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,12.8,Sepeda,Paket Data,0,0,0,PBI (Gratis),0,8,Sedang,3,Perlu Ditinjau,Verifikasi Lapangan
8779941999,Rina Lestari,Perempuan,14,8,-,100,83,1,13,0,0,Tidak Aktif,0,Lengkap,0,SMA/SMK,Karyawan Swasta,Ibu Rumah Tangga,7500000,9050000,Sewa/Kontrak,Permanen,Tidak Ada,PAM/PDAM,1.2,Angkutan Umum,Tidak Ada,0,0,0,Mandiri Kelas 2/1,1,2,Rendah,1,Tidak Layak,—
5212581851,Bagas Wijaya,Perempuan,18,11,IPS,77,61,3,15,0,0,Tidak Aktif,1,Lengkap,1,SMA/SMK,Pedagang,Pedagang,6000000,5400000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,6.6,Motor Pribadi,Wifi Rumah,0,0,0,Tidak Punya,0,8,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
1158998032,Shinta Hidayat,Perempuan,18,12,Kejuruan,82,59,3,15,1,0,Tidak Aktif,0,Yatim,0,SMP,Karyawan Swasta,Karyawan Swasta,1200000,1300000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Gali,3.1,Jalan Kaki,Tidak Ada,0,0,0,Mandiri Kelas 2/1,0,14,Tinggi,10,Sangat Layak,KIP Prioritas
7829772942,Tono Setiawan,Perempuan,14,8,-,71,74,1,17,1,3,Tidak Aktif,0,Lengkap,1,SMA/SMK,Karyawan Swasta,Buruh Harian,4200000,4700000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,5.6,Jalan Kaki,Paket Data,0,0,0,Tidak Punya,1,7,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
4735334423,Reni Wijaya,Laki-laki,13,7,-,90,69,3,10,0,0,Tidak Aktif,1,Lengkap,0,D3/S1,Karyawan Swasta,Petani,1000000,1050000,Numpang Keluarga,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,2.0,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 3,0,8,Sedang,5,Layak,Bansos Daerah
2891100776,Shinta Sinaga,Laki-laki,14,7,-,85,85,0,8,0,0,Tidak Aktif,0,Cerai,1,D3/S1,Petani,Ibu Rumah Tangga,3800000,3450000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Gali,7.9,Jalan Kaki,Tidak Ada,0,0,0,PBI (Gratis),1,3,Rendah,1,Tidak Layak,—
2962491159,Haris Andini,Perempuan,16,10,IPS,75,79,3,1,0,0,Aktif,0,Cerai,1,SMP,Wiraswasta,Pedagang,1400000,1450000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,3.9,Angkutan Umum,Paket Data,0,0,0,Tidak Punya,0,6,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
4102872611,Rafi Pratama,Perempuan,15,9,-,69,80,1,18,0,1,Tidak Aktif,1,Yatim,6,SMA/SMK,Pedagang,Pedagang,900000,800000,Sewa/Kontrak,Permanen,PLN Mandiri,Sumur Pompa,1.6,Motor Pribadi,Paket Data,1,0,1,PBI (Gratis),0,11,Tinggi,13,Sangat Layak,KIP Prioritas
1662976399,Novi Handoko,Laki-laki,16,10,IPA,99,71,0,19,0,0,Tidak Aktif,0,Lengkap,0,SD,Buruh Harian,Wiraswasta,2700000,2000000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,3.0,Jalan Kaki,Wifi Rumah,0,0,0,Tidak Punya,0,2,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
9457665185,Shinta Lestari,Perempuan,16,10,IPA,66,100,0,15,0,1,Tidak Aktif,0,Cerai,0,SD,Buruh Harian,Ibu Rumah Tangga,400000,500000,Numpang Keluarga,Semi Permanen,PLN Mandiri,PAM/PDAM,2.4,Motor Pribadi,Wifi Rumah,1,1,1,PBI (Gratis),0,10,Tinggi,8,Sangat Layak,—
8270110908,Shinta Saputra,Laki-laki,16,10,IPS,89,62,2,23,1,0,Aktif,0,Yatim,0,SMP,Pedagang,Karyawan Swasta,500000,350000,Sewa/Kontrak,Semi Permanen,Tidak Ada,Sungai/Tadah Hujan,4.7,Jalan Kaki,Tidak Ada,1,1,1,Tidak Punya,0,12,Tinggi,11,Sangat Layak,—
3791027186,Haris Permata,Laki-laki,16,10,IPS,60,80,1,3,1,1,Tidak Aktif,0,Lengkap,1,D3/S1,Wiraswasta,Buruh Harian,1900000,1400000,Milik Sendiri,Permanen,PLN Mandiri,PAM/PDAM,1.0,Jalan Kaki,Paket Data,0,0,0,PBI (Gratis),0,7,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
8953271391,Ayu Sari,Laki-laki,17,11,IPA,91,56,3,22,0,0,Tidak Aktif,1,Lengkap,0,SMP,Buruh Harian,Wiraswasta,2300000,2800000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,2.9,Sepeda,Tidak Ada,1,0,1,Mandiri Kelas 3,0,9,Sedang,5,Layak,Bansos Daerah
8556573246,Hendra Suryadi,Laki-laki,17,11,IPS,94,59,4,13,0,0,Aktif,1,Lengkap,3,SD,Karyawan Swasta,Buruh Harian,1600000,1400000,Numpang Keluarga,Semi Permanen,PLN Mandiri,Sumur Pompa,4.3,Diantar Ortu,Wifi Rumah,0,0,0,Mandiri Kelas 2/1,0,9,Sedang,5,Layak,Bansos Daerah
9744120054,Andi Handoko,Laki-laki,15,8,-,96,65,2,23,0,0,Aktif,0,Piatu,1,SD,Petani,Buruh Harian,600000,650000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,3.1,Diantar Ortu,Wifi Rumah,1,1,1,Mandiri Kelas 3,0,8,Sedang,10,Sangat Layak,—
1293864877,Bagas Harahap,Laki-laki,13,7,-,82,94,0,1,0,0,Tidak Aktif,0,Lengkap,1,D3/S1,Pedagang,Buruh Harian,1100000,950000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sungai/Tadah Hujan,10.1,Angkutan Umum,Wifi Rumah,1,0,1,PBI (Gratis),0,7,Sedang,7,Layak,Bansos Daerah
9250327663,Eka Hartono,Laki-laki,17,10,IPA,100,76,0,5,0,0,Aktif,0,Lengkap,1,SMA/SMK,Meninggal,Karyawan Swasta,3000000,2800000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,6.0,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 3,0,2,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
5283911723,Joko Siregar,Perempuan,14,8,-,100,65,2,7,1,0,Tidak Aktif,1,Lengkap,0,SMP,Karyawan Swasta,PNS,3500000,3000000,Numpang Keluarga,Semi Permanen,Nebeng Tetangga,Sumur Pompa,3.0,Sepeda,Tidak Ada,0,0,0,PBI (Gratis),0,7,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
4207337120,Arif Saputra,Perempuan,13,7,-,80,77,0,8,0,0,Tidak Aktif,0,Cerai,0,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,2100000,1900000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,3.6,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 3,0,3,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
4747699292,Hendra Sinaga,Perempuan,18,12,Kejuruan,79,73,1,8,1,0,Tidak Aktif,0,Lengkap,1,SMA/SMK,Pedagang,Ibu Rumah Tangga,5500000,5200000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),PAM/PDAM,3.9,Angkutan Umum,Paket Data,0,0,0,Mandiri Kelas 3,0,5,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
2905584866,Dian Puspita,Perempuan,14,9,-,85,66,4,8,0,0,Aktif,0,Lengkap,1,SMA/SMK,Buruh Harian,PNS,3000000,3350000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,4.3,Diantar Ortu,Tidak Ada,0,0,0,Mandiri Kelas 2/1,0,4,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
8275679594,Nisa Andini,Laki-laki,18,11,IPA,78,54,2,29,0,0,Aktif,0,Lengkap,0,SMP,Pedagang,Buruh Harian,1200000,1200000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),PAM/PDAM,0.6,Jalan Kaki,Paket Data,0,0,0,PBI (Gratis),1,9,Sedang,7,Layak,Bansos Daerah
4880176825,Tiara Siregar,Laki-laki,19,12,IPA,77,91,1,7,0,0,Tidak Aktif,1,Piatu,0,D3/S1,Wiraswasta,Pedagang,1700000,2150000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,2.3,Jalan Kaki,Wifi Rumah,0,0,0,Tidak Punya,0,7,Sedang,7,Layak,Bansos Daerah
5492496998,Eka Susanto,Perempuan,13,7,-,78,75,0,13,0,0,Aktif,0,Lengkap,5,SMP,Karyawan Swasta,Buruh Harian,700000,500000,Milik Sendiri,Permanen,Nebeng Tetangga,Sungai/Tadah Hujan,0.8,Angkutan Umum,Tidak Ada,1,1,0,Mandiri Kelas 3,0,8,Sedang,9,Sangat Layak,PKH Prioritas
4419410162,Tono Suryadi,Laki-laki,18,12,Kejuruan,100,100,2,9,0,0,Tidak Aktif,0,Lengkap,0,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,2000000,2000000,Sewa/Kontrak,Tidak Layak Huni,PLN Mandiri,Sumur Pompa,9.5,Angkutan Umum,Paket Data,0,0,0,PBI (Gratis),0,4,Rendah,5,Layak,Bansos Daerah
6554972315,Joko Permata,Perempuan,15,9,-,92,85,3,8,0,0,Aktif,0,Cerai,2,Tidak Sekolah,Tidak Bekerja,Karyawan Swasta,5300000,5550000,Dinas,Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,2.8,Diantar Ortu,Wifi Rumah,0,0,0,Mandiri Kelas 3,0,3,Rendah,1,Tidak Layak,—
6904897514,Citra Rahayu,Laki-laki,12,7,-,78,80,2,5,0,0,Aktif,0,Lengkap,2,SMP,PNS/TNI/Polri,Karyawan Swasta,3800000,4750000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,2.5,Angkutan Umum,Wifi Rumah,0,0,0,Tidak Punya,0,3,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
1625217504,Nisa Sari,Perempuan,18,12,IPS,56,67,4,6,0,1,Aktif,0,Piatu,1,SMP,Buruh Harian,Ibu Rumah Tangga,6700000,4850000,Milik Sendiri,Semi Permanen,Nebeng Tetangga,Sumur Pompa,6.7,Diantar Ortu,Paket Data,0,0,0,PBI (Gratis),0,10,Tinggi,5,Layak,Bansos Daerah
7576309274,Tiara Kusuma,Laki-laki,16,11,Kejuruan,67,58,3,14,0,1,Tidak Aktif,0,Lengkap,0,SMA/SMK,Pedagang,Ibu Rumah Tangga,1700000,1750000,Sewa/Kontrak,Tidak Layak Huni,PLN Mandiri,Sumur Gali,4.4,Motor Pribadi,Paket Data,1,0,0,Mandiri Kelas 2/1,0,8,Sedang,9,Sangat Layak,KIP Prioritas
4403845222,Nisa Santoso,Perempuan,17,11,IPA,89,70,3,21,0,0,Tidak Aktif,0,Lengkap,0,SD,PNS/TNI/Polri,Wiraswasta,6400000,7750000,Milik Sendiri,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Pompa,1.1,Diantar Ortu,Paket Data,0,0,0,Mandiri Kelas 3,1,5,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
1730074215,Arif Harahap,Perempuan,15,8,-,60,58,4,12,1,3,Aktif,0,Lengkap,2,D3/S1,PNS/TNI/Polri,Ibu Rumah Tangga,1800000,1500000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Gali,2.8,Diantar Ortu,Wifi Rumah,1,0,0,PBI (Gratis),0,10,Tinggi,6,Layak,Bansos Daerah
9929101065,Dimas Santoso,Perempuan,18,12,IPA,87,81,1,10,0,0,Aktif,0,Lengkap,2,SMP,Pedagang,Wiraswasta,7100000,8700000,Sewa/Kontrak,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,2.2,Diantar Ortu,Paket Data,1,1,0,Tidak Punya,0,2,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
9035194895,Rendra Saputra,Laki-laki,17,10,IPA,72,94,0,9,0,1,Aktif,0,Cerai,2,SMA/SMK,Pedagang,Ibu Rumah Tangga,2100000,1450000,Milik Sendiri,Permanen,Nebeng Tetangga,PAM/PDAM,0.6,Sepeda,Tidak Ada,0,0,0,Mandiri Kelas 3,0,5,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
6329323383,Rendra Permata,Perempuan,18,12,IPA,85,69,3,15,0,0,Tidak Aktif,0,Lengkap,4,D3/S1,Petani,Buruh Harian,3800000,4300000,Dinas,Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,1.6,Jalan Kaki,Paket Data,0,1,0,PBI (Gratis),0,4,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
1614685938,Haris Setiawan,Perempuan,13,7,-,84,85,1,9,1,0,Aktif,0,Cerai,2,SMA/SMK,Wiraswasta,PNS,7100000,8900000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Pompa,2.5,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,0,7,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
6385791669,Ilham Suryadi,Perempuan,13,7,-,85,64,2,19,0,0,Tidak Aktif,0,Lengkap,0,SMA/SMK,PNS/TNI/Polri,Pedagang,1800000,1950000,Numpang Keluarga,Permanen,Nebeng Tetangga,Sumur Gali,2.7,Motor Pribadi,Wifi Rumah,1,1,1,Mandiri Kelas 2/1,0,3,Rendah,5,Layak,Bansos Daerah
8750840032,Nanda Utomo,Perempuan,18,12,IPA,79,69,2,15,0,0,Tidak Aktif,0,Lengkap,0,SMA/SMK,Petani,Petani,2600000,2500000,Sewa/Kontrak,Semi Permanen,PLN Subsidi (450VA/900VA),Sungai/Tadah Hujan,0.8,Diantar Ortu,Wifi Rumah,0,0,0,Tidak Punya,0,3,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
9165632300,Arif Situmorang,Perempuan,15,9,-,79,62,3,24,0,0,Tidak Aktif,1,Lengkap,3,SMP,Karyawan Swasta,Pedagang,6100000,4400000,Numpang Keluarga,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,8.5,Jalan Kaki,Wifi Rumah,0,0,0,Mandiri Kelas 2/1,0,9,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
1678500147,Eka Harahap,Laki-laki,16,11,Kejuruan,76,45,4,18,0,0,Aktif,0,Yatim Piatu,0,D3/S1,Tidak Bekerja,Ibu Rumah Tangga,1900000,2350000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,2.7,Sepeda,Paket Data,0,0,0,Tidak Punya,0,10,Tinggi,8,Sangat Layak,KIP Prioritas
7818568548,Ilham Andini,Perempuan,13,7,-,89,72,3,13,0,0,Tidak Aktif,0,Lengkap,0,SMP,Tidak Bekerja,Ibu Rumah Tangga,700000,650000,Milik Sendiri,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Pompa,3.1,Angkutan Umum,Paket Data,1,1,1,Tidak Punya,0,7,Sedang,10,Sangat Layak,—
6369130994,Galih Hidayat,Perempuan,17,11,IPA,92,74,1,2,1,0,Aktif,0,Lengkap,2,SMA/SMK,Buruh Harian,Meninggal,12200000,8750000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Pompa,4.3,Jalan Kaki,Paket Data,0,0,0,PBI (Gratis),0,2,Rendah,1,Tidak Layak,—
8925520026,Kurnia Lestari,Perempuan,12,7,-,70,86,1,1,0,3,Aktif,0,Lengkap,1,SMA/SMK,Petani,Karyawan Swasta,1500000,1650000,Milik Sendiri,Semi Permanen,Nebeng Tetangga,Sumur Gali,1.5,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,1,4,Rendah,5,Layak,Bansos Daerah
3075362821,Gilang Suryadi,Laki-laki,14,8,-,83,83,2,7,0,0,Tidak Aktif,0,Lengkap,4,SMP,Pedagang,Pedagang,2400000,2350000,Milik Sendiri,Tidak Layak Huni,PLN Subsidi (450VA/900VA),PAM/PDAM,4.5,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 2/1,0,5,Sedang,7,Layak,Bansos Daerah
6313758032,Tegar Kusuma,Laki-laki,16,10,IPS,86,83,3,11,0,0,Tidak Aktif,0,Lengkap,2,SMP,Petani,Petani,5500000,4250000,Numpang Keluarga,Semi Permanen,PLN Mandiri,Sumur Pompa,2.2,Angkutan Umum,Paket Data,0,0,0,PBI (Gratis),0,2,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
7751356568,Agus Lubis,Perempuan,12,7,-,86,60,5,25,0,0,Aktif,0,Piatu,0,SMA/SMK,Tidak Bekerja,Ibu Rumah Tangga,1300000,1050000,Numpang Keluarga,Permanen,Nebeng Tetangga,Sumur Gali,1.3,Jalan Kaki,Paket Data,0,0,0,Mandiri Kelas 3,0,9,Sedang,7,Layak,Bansos Daerah
7763765757,Rina Setiawan,Perempuan,16,11,Kejuruan,85,78,2,22,0,0,Aktif,0,Lengkap,4,D3/S1,Buruh Harian,Ibu Rumah Tangga,900000,650000,Milik Sendiri,Semi Permanen,PLN Mandiri,PAM/PDAM,5.0,Diantar Ortu,Paket Data,1,1,0,PBI (Gratis),0,5,Sedang,10,Sangat Layak,PKH Prioritas
2268006448,Tiara Rahayu,Laki-laki,15,8,-,79,93,1,10,0,0,Tidak Aktif,0,Piatu,0,D3/S1,Buruh Harian,Buruh Harian,2600000,2700000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Gali,11.5,Motor Pribadi,Wifi Rumah,1,1,0,Tidak Punya,0,5,Sedang,6,Layak,Bansos Daerah
8122042835,Tegar Situmorang,Perempuan,13,7,-,87,77,4,14,0,0,Aktif,0,Lengkap,1,SMA/SMK,Pedagang,Karyawan Swasta,500000,500000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,5.8,Diantar Ortu,Paket Data,1,0,0,Mandiri Kelas 3,0,6,Sedang,8,Sangat Layak,KIP Prioritas
2178884276,Yuli Saputra,Laki-laki,16,9,-,90,96,0,3,0,0,Tidak Aktif,0,Cerai,1,SMA/SMK,Pedagang,Buruh Harian,1700000,1700000,Milik Sendiri,Tidak Layak Huni,Nebeng Tetangga,Sungai/Tadah Hujan,6.9,Motor Pribadi,Paket Data,1,1,1,Tidak Punya,0,5,Sedang,8,Sangat Layak,—
4431078106,Agus Wibowo,Laki-laki,15,10,Kejuruan,85,99,1,1,0,0,Tidak Aktif,0,Piatu,0,D3/S1,Wiraswasta,Wiraswasta,2600000,3050000,Numpang Keluarga,Semi Permanen,Nebeng Tetangga,Sumur Pompa,1.9,Sepeda,Wifi Rumah,0,0,0,PBI (Gratis),0,4,Rendah,6,Layak,Bansos Daerah
2513206988,Mega Wibowo,Laki-laki,13,7,-,89,69,3,13,0,0,Aktif,0,Lengkap,1,SD,Pedagang,Ibu Rumah Tangga,1700000,2050000,Milik Sendiri,Tidak Layak Huni,Tidak Ada,PAM/PDAM,0.7,Jalan Kaki,Tidak Ada,1,0,1,Mandiri Kelas 2/1,0,8,Sedang,9,Sangat Layak,KIP Prioritas
3734252963,Budi Susanto,Laki-laki,13,8,-,94,63,4,22,0,0,Tidak Aktif,0,Piatu,0,SMP,Petani,Petani,600000,600000,Milik Sendiri,Semi Permanen,Nebeng Tetangga,Sumur Pompa,11.5,Jalan Kaki,Tidak Ada,1,1,0,PBI (Gratis),0,13,Tinggi,11,Sangat Layak,PKH Prioritas
